"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xf5ed9cc64aab612983cbeef746309be95ae6bbb033dc397eea263315dc67def0","7018263","1546749822","1/6/2019 4:43:42 AM","0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8","0xff35b3b5361d8a2e63620490a4d56e27573e0587","2000"
"0x1b69b5c3bbc95747966f4f187d20ade7dbc789fa0ec9f53bd509b5e62dd6137f","7018919","1546759664","1/6/2019 7:27:44 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xbd6789ba54893d1944aae854aa126395288dfb42","62596.958"
"0x96f09367f24c87556e24e84875fb840b5a1a2915a1b093ca45a848d430ace171","7018941","1546760069","1/6/2019 7:34:29 AM","0xbd6789ba54893d1944aae854aa126395288dfb42","0x6e1613bfa0238e7a761a994585809089d8615823","62596.958"
"0x8b6bcdc54811f13af2c3a071c8e1e2adf6a69cbe7dd53a0a6efd2d8703338abf","7018954","1546760203","1/6/2019 7:36:43 AM","0x6e1613bfa0238e7a761a994585809089d8615823","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","62596.958"
"0xf7bb54f115a668f559a5c2f63b9ae2c0c2d6cb4550ea7bd6eb9649d4d28d31b7","7022044","1546808351","1/6/2019 8:59:11 PM","0xa57a79d0f665a9f1d8115d52d2c3123e343e54ad","0x00824230d1e72696e4c7ae84e74fae4249ab4bf1","1000"
"0xae0c111616d1f94f5aaa2b16687ee82adcc3b8642792e15e91d91c2668638c6d","7022223","1546811033","1/6/2019 9:43:53 PM","0x7968f4bf0fea495c6dd54e9633256481ae7d8295","0xd6a57f8cf5305433ea50361413392975b67db875","5000"
"0x3dc30ba809baf62bd06b54a0c6f89cc88ebcf51f9e932edab6b5e3c8165223f0","7022235","1546811234","1/6/2019 9:47:14 PM","0xd6a57f8cf5305433ea50361413392975b67db875","0xe03c23519e18d64f144d2800e30e81b0065c48b5","5000"
"0xd2bb919ff4bc4688b81370a0d26382a1e0fe789b87d0af4c794604ec982dd225","7022369","1546813397","1/6/2019 10:23:17 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x7968f4bf0fea495c6dd54e9633256481ae7d8295","205000"
"0x92457a5041b0faad9bba773d61a6f4a71dd6c95100dc0cd087a17f4ead753f5f","7022461","1546814745","1/6/2019 10:45:45 PM","0x00824230d1e72696e4c7ae84e74fae4249ab4bf1","0xbb692698742e55010b7536da526083a2bbbc5b01","1000"
"0xb3144914ef849c8e0675f06fc1b20ad2c3ad943dddab0f860bb5dad1d64d2af5","7022479","1546814948","1/6/2019 10:49:08 PM","0xbb692698742e55010b7536da526083a2bbbc5b01","0xe03c23519e18d64f144d2800e30e81b0065c48b5","1000"
"0x1eb77ce62c6518dc3f365d53cc50c873e83b98857e42cda528c49b7b3b865361","7023540","1546831673","1/7/2019 3:27:53 AM","0xea0f23533b75d7226312ac13dab88164fb4a9f94","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","2000000"
"0x7cb15bb08ee6d259bb9e471442602196adc634f053653917bf6e9450b479f007","7026014","1546869418","1/7/2019 1:56:58 PM","0x30bb5c8fda85ad45d73571174b5ad936b5a3aebf","0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8","1022260"
"0x67be7e420f1c1ab936ba5f1033717bf028f2406359300479df99ed662d8bd6eb","7027491","1546891925","1/7/2019 8:12:05 PM","0x08486e63e9b1671b6fa9218748745a1876a41426","0x71b8f1efe46956ee0628e6b0c37bab5a603b4589","401601.881334486"
"0x86ffb90d144e8b9e7ce57542f3ca2691ca33ab393c56ea10f82872e49a9dfc46","7030131","1546933452","1/8/2019 7:44:12 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x589e31e18e2372476e87a07ee637f6044cfeda17","3.33333333E-10"
"0xda733cc6ca5fecabff27e72d5f702a0f36a335ec63e5a8fc1ae14630f17acf42","7030191","1546934495","1/8/2019 8:01:35 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x589e31e18e2372476e87a07ee637f6044cfeda17","3.33333333E-10"
"0xe9b3d817de0b8df07254b6cb43d6099ec1ec2086ab84632de46d01599a78271d","7030219","1546935015","1/8/2019 8:10:15 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x589e31e18e2372476e87a07ee637f6044cfeda17","5.122E-15"
"0xa2f22cef60a1dab0b2b7f7b7051e777c98fd43e6ca3137890ba9db60ceb7fce6","7030237","1546935225","1/8/2019 8:13:45 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x589e31e18e2372476e87a07ee637f6044cfeda17","5.122E-15"
"0x3f9547661d60c5f7a87967f9ec6eda374c40639f3a24fe86caddde42db022067","7030339","1546936716","1/8/2019 8:38:36 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x589e31e18e2372476e87a07ee637f6044cfeda17","6.66666667E-10"
"0x9ce0699ada664351c52596d2c050d371bd168ca9a16a3aa6080c5fc214421d1d","7030597","1546940681","1/8/2019 9:44:41 AM","0xd2760abf2afef35f4e2cf7819eded74c946f750c","0x589e31e18e2372476e87a07ee637f6044cfeda17","6.66666667E-10"
"0x2a1d028da4c8440364d86ca03d4344fd5982c6f2e174a0c6457d40d537a78cad","7031769","1546958322","1/8/2019 2:38:42 PM","0xfd2072af46c9413a70908296b16ccdf47d90bcff","0xda95176850e2c5de4b7ec507a4618590e08a1f40","1"
"0xd1e7c14dcef08f205e8a972465b06ddb86f1819231bde91c0c2311f6031e8f7b","7032386","1546968271","1/8/2019 5:24:31 PM","0xd2c694cad1be93ede30b603b26e4c80028c89fbb","0x348dccc38d1052f61f9b1cd01535a0dfe9ea0a7f","9060"
"0x5a9a61b1f79b1b38c527cb33e3994ff0e1be49c349edb1fc4ccd77b9f03de931","7032879","1546976016","1/8/2019 7:33:36 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xf15738ca6d62486242797d45927216e747839420","21875.179"
"0xbb0f14c555c42733042899c0a1419de1a9cb64439139fd7a52387ba1e38e5924","7033051","1546978954","1/8/2019 8:22:34 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xdb0f3785d80130b5a6ed5e8c11256e5fd876826d","500000"
"0x2b03f4fcc23abd45fe74315f0e140f87c4dd168f4d71ffa4e0b3a7303c8132c8","7033107","1546979732","1/8/2019 8:35:32 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xdb0f3785d80130b5a6ed5e8c11256e5fd876826d","750000"
"0xf3e8437fbbcaad63029c18752061ae25488abd34814389cc6377410f3c8bc3e9","7033112","1546979807","1/8/2019 8:36:47 PM","0xdb0f3785d80130b5a6ed5e8c11256e5fd876826d","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","6963.386"
"0xadc457c8ba5fa7178a1ff0d5ae9ddb3e01b7f59bd9e7c3f1d6f9db1702a5e25e","7033216","1546981200","1/8/2019 9:00:00 PM","0xdb0f3785d80130b5a6ed5e8c11256e5fd876826d","0xc9acecbac7f43973750b17257b01cf6e5f306162","1"
"0xc36bb2700b21084255fc289bbf51686fe9b73ce87c92a4e7feb05d84882da583","7035181","1547011179","1/9/2019 5:19:39 AM","0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208","0x642075a27ea37972093402cbd06fa48fcd782f34","503157.713370245"
"0x81051d72c056f991518e5a9ab283e8455f434c2a1fbb4ad8136d6b7053b441e3","7035251","1547012253","1/9/2019 5:37:33 AM","0x642075a27ea37972093402cbd06fa48fcd782f34","0x12b8c6ed796a4ab08c40103936b217d20080741e","503157.713370245"
"0x711f2ed5572f4c039212be8141fe17e1851c36553b6f64442cc48f037dbecef3","7035277","1547012660","1/9/2019 5:44:20 AM","0x12b8c6ed796a4ab08c40103936b217d20080741e","0x000f3ecdb1be9d7b1ffaf5a2dda400b7172a8dbb","1000"
"0x50b8d521afae3b1b9ea09f74c527550bc90e5d0906e350cccc7225c23bedb09e","7035291","1547012859","1/9/2019 5:47:39 AM","0x000f3ecdb1be9d7b1ffaf5a2dda400b7172a8dbb","0xe03c23519e18d64f144d2800e30e81b0065c48b5","1000"
"0xb39bc81d23c00a43306e8ffe0027f45df7d1c49796425ccc390b7eb43369d87e","7036772","1547036130","1/9/2019 12:15:30 PM","0x214879232d90d92b745258cd162c0149aa8d44ff","0x272250e09f2001f9a205a933af47c5506f292445","100"
"0x40969d844bbc954a8e1a90121683891dd18c98cb01c325caf923130e1719d814","7037810","1547052108","1/9/2019 4:41:48 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xdb0f3785d80130b5a6ed5e8c11256e5fd876826d","1"
"0xe19fb9c172877a1841dada7094e0ea91cc7038f0a69a1c3f385ab95f253acfab","7038588","1547064196","1/9/2019 8:03:16 PM","0xa57a79d0f665a9f1d8115d52d2c3123e343e54ad","0x51db25b1a498c19e44db01c15ce55cb1ebc14bc6","10000"
"0xcbdddd57723469ceff25a3174f4e50bee3cf9bf1b70fdbe2b9bfb2a80a9fc75e","7038603","1547064308","1/9/2019 8:05:08 PM","0x51db25b1a498c19e44db01c15ce55cb1ebc14bc6","0xe03c23519e18d64f144d2800e30e81b0065c48b5","10000"
"0x03eb25cbda03b4ba8e4ecb51d62556525aecfbc2d9fa91586c0727d58b4a3f0d","7038830","1547067600","1/9/2019 9:00:00 PM","0xe03c23519e18d64f144d2800e30e81b0065c48b5","0xa57a79d0f665a9f1d8115d52d2c3123e343e54ad","9000"
"0x8956fae215191c22920543ca144d423314deb6508aab80116cb870a8860fb5bf","7040600","1547095042","1/10/2019 4:37:22 AM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x4536afa21275b3a6607924459804f9a6c4d32bc5","25000"
"0xcd6c01a03a4fd3e5b399ed6a762e167507b5cab17e419a6a618579f87fd1470b","7040606","1547095167","1/10/2019 4:39:27 AM","0x4536afa21275b3a6607924459804f9a6c4d32bc5","0xce4b90952d38bd1688329885c002a9004486c0e7","25000"
"0x13b5a32c79aa5a698cae8f629803d6051c0576dc6ec482d66891054caae65753","7040624","1547095382","1/10/2019 4:43:02 AM","0xce4b90952d38bd1688329885c002a9004486c0e7","0xe03c23519e18d64f144d2800e30e81b0065c48b5","25000"
"0x189db645b9e3533c0db26f0c665cfd87ba5e635645b63422c06d69c1a4a649c4","7041728","1547112936","1/10/2019 9:35:36 AM","0x0c080400e31b727636248090650a197c495e4787","0x6700417ad0de9772621a5c79b8f2782c11ddd93b","14.97"
"0x2b5a601d01b7d39ca3037f235604fdf31a4706e047961cd5c3991e6c6bc576bf","7041746","1547113223","1/10/2019 9:40:23 AM","0x6700417ad0de9772621a5c79b8f2782c11ddd93b","0x3e21267ad26e488d2838d060c7d424169b0027ad","14.97"
"0x7eca889c9a04f5983557b4317a298f9b398600f85b46afcc189727666b1b138f","7042467","1547124370","1/10/2019 12:46:10 PM","0x0c080400e31b727636248090650a197c495e4787","0x0d0f0741224a52a86150d0be36d430a13f74970b","145.708"
"0xf6dc2fa398a70454c61171fe23e0af4cca522c1e2d1719873821855e4a9ada3d","7043085","1547133794","1/10/2019 3:23:14 PM","0xda95176850e2c5de4b7ec507a4618590e08a1f40","0xfd2072af46c9413a70908296b16ccdf47d90bcff","130"
"0xb04c728bc14922e82d19bf3e42c68d6d2a33f66e72c83ba279e7258674278bd4","7044103","1547149650","1/10/2019 7:47:30 PM","0x23653fe88920240ec7339e4ddbd89dc0d9e9c9ac","0xfa5eacc2a205d3f2899ac4b2d5a869de1aede5ab","1250"
"0x137e05129d6ae9ed25552e67355a36897eb2443aee280e4f287cd5f289fd117d","7044119","1547149868","1/10/2019 7:51:08 PM","0xfa5eacc2a205d3f2899ac4b2d5a869de1aede5ab","0xe03c23519e18d64f144d2800e30e81b0065c48b5","1250"
"0xa4e8595224087cfb21cc20fae878296eaad81ce1613a2fc45f2b9e9b986b9a3a","7047080","1547195784","1/11/2019 8:36:24 AM","0xd8d48e52f39ab2d169c8b562c53589e6c71ac4d3","0xe52d976dee624f575d615c324695a91045c14579","5252.656"
"0xd11bd2d8b50ec28dda5fa8416c779104374d677219382aa587a8b259f5cf23fd","7047153","1547197049","1/11/2019 8:57:29 AM","0xe52d976dee624f575d615c324695a91045c14579","0xe18d4ca0977cdd71b73d0df047370bd8b67e6fd7","2000"
"0x4e7f035c4bd06c25c090e9986aa4dc374de5c9a45b6083ce85ed4b232b72f0c9","7047164","1547197269","1/11/2019 9:01:09 AM","0xe18d4ca0977cdd71b73d0df047370bd8b67e6fd7","0xe03c23519e18d64f144d2800e30e81b0065c48b5","2000"
"0x082e1d0c7062a5f8fcdbad4e109ddcfb87fb1f1967f9e5f9fe8aecfff6567f57","7050990","1547256521","1/12/2019 1:28:41 AM","0xe52d976dee624f575d615c324695a91045c14579","0xc245c94d34165545dd1881bc3cba76253f908729","51"
"0xc650b829a1321aa1ccc9e36b4fcc38f64133d928fedbdd269e94a8c0222dab8f","7053058","1547287996","1/12/2019 10:13:16 AM","0xa57a79d0f665a9f1d8115d52d2c3123e343e54ad","0x04569af4990a555e90be5d4cfc33cb73d00984ba","188000"
"0xfcf64116ee62d2cd9f28598b3e9a81b6156bb4628443135bc51d7a7154d0f9d1","7053391","1547293026","1/12/2019 11:37:06 AM","0x617e72ff1760aec6ac3917dceb24e9c1044bd8b6","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","1250"
"0xb2945bb4943361e9d549d5618b9ee1a0d6dcf3e6f96b52161148458711c68f9e","7054056","1547303576","1/12/2019 2:32:56 PM","0xfd2072af46c9413a70908296b16ccdf47d90bcff","0x9d838485422abc8fe96a991fafd6d24ac712af77","500"
"0x0c9de15df202e62f13e9fc2a01b820b5b29075f55476757b656d6b4fef972a2f","7054310","1547307970","1/12/2019 3:46:10 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x3ac20bb6b52019d58056bb9f32fb907463a584d6","1E-18"
"0x1b9d7beec8984cab325a9bcadfe60a7542f8136bea4dc2c3f88aa71509bca6de","7054322","1547308158","1/12/2019 3:49:18 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xa533fe3e3ef239e0adb3caa6d20acc46aaf20f8c","1E-18"
"0xed78745b5f1f5002d77638f5cd863efcd7d4be45bf605613203841c4077c4986","7054359","1547308730","1/12/2019 3:58:50 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x3fd0e54509c4688ada16f9eb116708f345b36d20","1E-13"
"0x13630b13ea88092320415db5809c117f3e91bed97ee37c3628971189edc04681","7054378","1547309053","1/12/2019 4:04:13 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x58e89bc20641ef007caa696f157f0fd8041ae7c4","1E-13"
"0x56ff78a7450b5f47c4dfcc231354ef4118bb65f5ba50e3137cc664ea03d59dd7","7054388","1547309195","1/12/2019 4:06:35 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x486dc3966d48a400f806d666d6f23bc9ef3455cf","1E-13"
"0x4bfcd2c6e2e2b26c66addc38f0ce100fec5dc3961cc17b5e36ea4ac03e932c21","7054399","1547309384","1/12/2019 4:09:44 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x40010a6a3f01cd2c4f6544928cdbf2f90f803555","1E-13"
"0xf20dacd5088b67c597369a78b6c92fb06d3dc306c2498c9bb9617706c04d6053","7054449","1547310057","1/12/2019 4:20:57 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xd168b675ca59c40e5bfe27dd4064b2f8bf04e53b","1E-13"
"0x047b754abe6ea17e2b0920515d96c2c469bf8a3d73026af05e666b060d0947cf","7054465","1547310228","1/12/2019 4:23:48 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xa517a224effedbacb496d3bed1d3e7d8f6159c87","1E-13"
"0x47d0901391a01d7850b8187e3ee79426af39f1ec83df79a24f3277554f56476f","7054473","1547310314","1/12/2019 4:25:14 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x874435804a3a3c0624b0e5517caf0640abcbc83b","1E-13"
"0x05426b7e593929674694a0b5f5344b103884b2628e64381c7848146a5e625420","7054480","1547310417","1/12/2019 4:26:57 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xd8a46b6712035891fa0e7864eb7469449c21e599","1E-13"
"0x9630ef5753ac18b58c8657ea7eabf51c29c966573c030b36b5f45cbd66f5b275","7054520","1547311155","1/12/2019 4:39:15 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x905bdb5cdfd1bfe17f10e6a3413510c707571c1c","1E-13"
"0x1c6e861295ff93e0136cf6c72761cdcd54a3dc979007453b66aefe38293aaac1","7054634","1547312969","1/12/2019 5:09:29 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xb13c29d7a8235734b7445beb2a61fe907964e196","1E-13"
"0x0c8ae336a622459b40cab1011d1dfd20179d26fbfc6e71fa1d06dfb1bf9a7029","7054820","1547315312","1/12/2019 5:48:32 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x2f71a719ca9abd030f313f095b4d4f85cb195bf1","1E-13"
"0x1cdbff3e6c40d1e82df5b5c0d9205e3f5a6b15cefd4feeab9d5a6a53ef3fb154","7054833","1547315519","1/12/2019 5:51:59 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x2f71a719ca9abd030f313f095b4d4f85cb195bf1","1E-09"
"0x51fbd8d3e0941cc9233ce4c9ccd1e175beed23bd4fd6886f802217930671c002","7054857","1547315867","1/12/2019 5:57:47 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x8bc6958dcdb0f95957a2ee671a7ccd92a87f98d4","0.000100764"
"0x37af1f4a194b2135c8d0e6f6f5c014973e168f97784a5fb79b8801b27bd6045e","7054869","1547316051","1/12/2019 6:00:51 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x8bc6958dcdb0f95957a2ee671a7ccd92a87f98d4","0.300764"
"0xa921d43250ff83018474e4d7e855193d5e27291f023c9852c42f1d7892b999ab","7054888","1547316536","1/12/2019 6:08:56 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x09bf4bdf3a53b1970461a4ee44b694a98354b2d4","0.150764"
"0xe70ceae64012c8004f0ade3833394fbec43f03bb839147c5da3138959494d7d3","7054892","1547316585","1/12/2019 6:09:45 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x09bf4bdf3a53b1970461a4ee44b694a98354b2d4","0.150764"
"0x5db088d0ef04e90cbd7166e3bd187a7e1e2b8755f0a1336e2e1983bade407232","7054983","1547318166","1/12/2019 6:36:06 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x99a275f7fa4b42359237d7ba7248d46c007c2105","0.050764"
"0xae243ba8ab4cc7c3539d5ec20a7197b4c0c8c3b2209e6cc99a8f5a4357d52a54","7054998","1547318461","1/12/2019 6:41:01 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x99a275f7fa4b42359237d7ba7248d46c007c2105","0.050764"
"0x01b68d7bd7e334d37f21a3d02a3edea29ae601c8ce927c611c7296150d9a2a7a","7055009","1547318675","1/12/2019 6:44:35 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x88712c1d079718b87dbbd2e2368ba774878f58cb","0.050764"
"0x8007c4c01ab37f57254e350ac6817bf0013e06050004f513babafe24db728f6a","7055054","1547319267","1/12/2019 6:54:27 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x9badba3730a5c6519f5087ec87cf22919f9329c4","0.050764"
"0x53509c01d3fdd3f8c33b75882bb3a2293339fc381bf801af420d124a0d7d83bd","7055082","1547319686","1/12/2019 7:01:26 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x1b719a92df7b3fa7a4f4a3d6d7ac59970ff494d8","0.050764"
"0x00ef70bc1c69f0640bc1b3812ea4924891dfa55e71fd7e0cf588b183f353b5c8","7055092","1547319822","1/12/2019 7:03:42 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xbc7cb55245bfffd164025e656bd9e3c5ef9215b9","0.050764"
"0xf352d0f8afb5f39ac94eb514ee3a2b28791de479cdb7ab484388173df5847c0d","7055099","1547319922","1/12/2019 7:05:22 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x42c86ed0e20f73cdd1157a185b6db08f121ad723","0.050764"
"0xda67741542573ca09a3764efe1bb835d229ecf9608235fcb97271a17e4aff88e","7055113","1547320112","1/12/2019 7:08:32 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x1f0e644a2363c27947bdfb8e08f4d3be1b8785be","0.050764"
"0x28a9449ac129e50f4f6107065c1d287e19505210eda52f295efc6b65b907af29","7055131","1547320420","1/12/2019 7:13:40 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x790658082ce2bd8949aca2ed5cea8c6a8cd7a30a","0.050764"
"0x7319e7b0b7231a0ac5bfe4d8eaa9201f5230534cb8778cd5e4be141bb7350ae5","7055152","1547320823","1/12/2019 7:20:23 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xe23cc5e6bef5671fff87af0ee9d1ffd01a092e80","0.050764"
"0x12c36f6fdeae36c1697a8cb0fff06bcf7431e14e4bab9c5346805d78c9c3c390","7055179","1547321259","1/12/2019 7:27:39 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x920e8ee77ff981e6355a16a1b2bbd1e4ffbab6fa","0.050764"
"0x5c8fa133ea380a62b6e9054aacc343b20eed21e483f2883d524ee6307dd64aac","7055185","1547321454","1/12/2019 7:30:54 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x920e8ee77ff981e6355a16a1b2bbd1e4ffbab6fa","0.270764"
"0xddd97ab724bdc9875b3e656cb12c0cc1164e1602de9e8afbe5823b8694251092","7055207","1547321855","1/12/2019 7:37:35 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xe9168c51f887c7ff9b0ac795cf81487907b8cb4b","0.276764"
"0xe86554c13418b5909075fe194835b10a9df96acc9d695aed79725b6c3309767a","7057465","1547356197","1/13/2019 5:09:57 AM","0xe52d976dee624f575d615c324695a91045c14579","0xb5adb233f28c86cef693451b67e1f2d41da97d21","3201.656"
"0x391b05cd044b538bd5e570c139152013676f197c0a42bc078f40b8c6f36c4722","7058690","1547375184","1/13/2019 10:26:24 AM","0x316eb2d36ba858a54b6f52abe9a0e8345fc71a1f","0xe56ea353abc25d1a1d49676e6d21c43fae668f3e","2289400"
"0x8debb89382d2ea8e4b88d37c3da6fa79af83ee875434f3f63d677aa3d50ab2c8","7059668","1547390701","1/13/2019 2:45:01 PM","0x77b5d667ff72468a8b4c07c771b6442e35d174c2","0xd763cecdb259a6f1f35e7635f5a08d2a2a243a90","1100"
"0xe8d4324fc88e5fa2251b1ec682b59e76b4edeb2dafaeebd58e5e6158e4ec294f","7060721","1547407400","1/13/2019 7:23:20 PM","0x04569af4990a555e90be5d4cfc33cb73d00984ba","0x4aa067fdb362a70e707eaf919d70184e2b22d595","188000"
"0xbff75be7f1b3b307e2f51eadbd3f9a8d3cdd10504bc1ab2bd360f92bd37edd6b","7061252","1547415039","1/13/2019 9:30:39 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0x66e0da592a12bd9c0514eed1f855f3fdb7ad1992","120000"
"0xd451bc5d6d04250aa40610f257e2febe2cd44b84f91415d01b069a521a776696","7061318","1547415969","1/13/2019 9:46:09 PM","0x66e0da592a12bd9c0514eed1f855f3fdb7ad1992","0x190720c238d9cd79168fdc50429f41b6ff8d8684","1000"
"0xbc245d56cee05a56f11a0caee897e6854e97b1db5047094c2d35ed47897452e0","7061335","1547416261","1/13/2019 9:51:01 PM","0x190720c238d9cd79168fdc50429f41b6ff8d8684","0xe03c23519e18d64f144d2800e30e81b0065c48b5","1000"
"0xfbe31f0cb038276dda9c22717366b41b895e4f77e2170d9c93b90f4ff32330c4","7061448","1547417816","1/13/2019 10:16:56 PM","0x66e0da592a12bd9c0514eed1f855f3fdb7ad1992","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","118000"
"0xd19ea1615ec48b63696435a7932709b5b95e9858c828f604dae3fbe0c46b45b1","7065451","1547479806","1/14/2019 3:30:06 PM","0x8d12a197cb00d4747a1fe03395095ce2a5cc6819","0xa57a79d0f665a9f1d8115d52d2c3123e343e54ad","181731.965"
"0x37976aa6a49aa9219ce70b74c656027fe35f14940891546c2af88d87eb20639a","7065497","1547480417","1/14/2019 3:40:17 PM","0xa57a79d0f665a9f1d8115d52d2c3123e343e54ad","0xf320e6659921d18b97e39bcd8b1e9ae6602d6c41","94000"
"0xf119286a3e40d2affa131532589fce172fe28ef8335bca600c4852d99f8e1929","7065834","1547485581","1/14/2019 5:06:21 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x653ca5a0409db59803f58d02b07b32fac30ee032","1E-06"
"0x17e38e86e7f407ef87c2ae6f5e9efc4deabb13bbc03497191da6b855de164b43","7065858","1547486043","1/14/2019 5:14:03 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x15105499b7ebca88891d0f5d617e9d821a9976c3","1E-06"
"0xc07a165f3f938b8414ae235cf7c21023ad7d7b93a0e71a85dc4d391f6bb9a3f9","7065880","1547486387","1/14/2019 5:19:47 PM","0xa57a79d0f665a9f1d8115d52d2c3123e343e54ad","0x7cea4a4e0cf384ce31608e4241002a5988c89782","55000"
"0x287e45948929dc601a40642f660c13e121d74a6803cc7ce249bc8af33eaeb8ae","7065899","1547486689","1/14/2019 5:24:49 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xff1039bd8155948c2992203cb6c298d3d538dc89","1E-06"
"0x904a2dcb5a4063dbaa34e145aaf8c20e33f2a4e3d8d26b87fccb07b7b5ca9c25","7065910","1547486865","1/14/2019 5:27:45 PM","0xa57a79d0f665a9f1d8115d52d2c3123e343e54ad","0x7cea4a4e0cf384ce31608e4241002a5988c89782","30000"
"0xc341b0b43330b625c1bf23f2d726fcd153c3a606b70cfe28001e921a137096ae","7065920","1547486966","1/14/2019 5:29:26 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x1351d0d588f01d2567b269ad4c4043b627f06f55","1E-06"
"0xf04f3247153b8e093fbdc7eb9a6289c427a86690ce22e70b03d22fa5fcc646a4","7065967","1547487701","1/14/2019 5:41:41 PM","0xe03c23519e18d64f144d2800e30e81b0065c48b5","0x877f412ed9c350886684b0ca2df30824c302cdfc","9000"
"0x97d07d71847c2811279df573550506d872945496a6feadc3a7dd0e950fc67857","7065991","1547488091","1/14/2019 5:48:11 PM","0x877f412ed9c350886684b0ca2df30824c302cdfc","0xe03c23519e18d64f144d2800e30e81b0065c48b5","9000"
"0xc53622a8eb1eb44b57aee214335a0029ba75afac15be28fe5cc528b9c3a6e7a8","7066125","1547490081","1/14/2019 6:21:21 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xf419df3e74b331802e004ca2ed61c6b0ed83e53d","9.999999E-07"
"0x2b3dfa52cf464d77b8af9916533e8cc4476264304f8fa528e5de9ff9726766df","7066149","1547490571","1/14/2019 6:29:31 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x6a0dcbc7c40f831f9201477628b91737d6740990","9.999999E-07"
"0x871307d60030d6a1d268051ef9d6dad3ba44b6f0d1ebecf55e3201e119bf95a3","7066174","1547490870","1/14/2019 6:34:30 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0x2e19173cd2b269a6ddc14cdec453d35ecfb65277","9.999999E-07"
"0xacca84233de71964c12c6548989231acae90476bd0426625f4aec8c11d0ba6b5","7066183","1547490977","1/14/2019 6:36:17 PM","0x9d838485422abc8fe96a991fafd6d24ac712af77","0xf2c1e058b6c385c7f9661c4e5b793891e9d48ec8","9.999999E-07"
